well_id,field_name,country,field_type,latitude,longitude,well_type,well_depth_m,temperature_C,pressure_MPa,porosity,permeability_mD,flow_rate_kg_s,power_generated_MWe
THEGEYSE_W0181,The Geysers,USA,Vapor-Dominated,38.72688,-122.71858,Production,2355.0,253.47,1.0,0.05505,16.2456,27.241,3.2585
THEGEYSE_W0182,The Geysers,USA,Vapor-Dominated,38.78972,-122.75766,Production,2755.4,268.18,1.0,0.06329,28.6376,40.286,5.1162
THEGEYSE_W0183,The Geysers,USA,Vapor-Dominated,38.67391,-122.77039,Production,2133.8,269.21,1.0,0.0494,3.5754,36.178,4.6131
THEGEYSE_W0184,The Geysers,USA,Vapor-Dominated,38.86077,-122.75612,Production,2395.6,275.51,1.0,0.04495,6.7414,25.923,3.3874
THEGEYSE_W0185,The Geysers,USA,Vapor-Dominated,38.72105,-122.68062,Production,2516.5,266.76,1.0,0.04941,12.5452,19.812,2.502
THEGEYSE_W0186,The Geysers,USA,Vapor-Dominated,38.78632,-122.64305,Production,2545.6,225.94,1.0,0.04425,13.1051,30.801,3.259
THEGEYSE_W0187,The Geysers,USA,Vapor-Dominated,38.80049,-122.75206,Production,2247.2,224.75,1.0,0.05773,28.0288,32.065,3.3735
THEGEYSE_W0188,The Geysers,USA,Vapor-Dominated,38.75323,-122.74453,Production,2532.6,251.5,1.0,0.05021,23.5255,26.736,3.1717
THEGEYSE_W0189,The Geysers,USA,Vapor-Dominated,38.73323,-122.6857,Production,2592.9,291.19,1.0,0.05022,14.7134,37.185,5.1514
THEGEYSE_W0190,The Geysers,USA,Vapor-Dominated,38.77903,-122.75516,Production,2685.5,261.76,1.0,0.03952,6.1251,23.049,2.8529
THEGEYSE_W0191,The Geysers,USA,Vapor-Dominated,38.77478,-122.74844,Production,2243.8,251.66,1.0,0.0551,27.849,31.39,3.7264
THEGEYSE_W0192,The Geysers,USA,Vapor-Dominated,38.82876,-122.71495,Production,2646.7,231.5,1.0,0.05115,25.891,19.094,2.0735
THEGEYSE_W0193,The Geysers,USA,Vapor-Dominated,38.77313,-122.69236,Production,2751.0,271.67,1.0,0.06046,17.5605,31.668,4.0771
THEGEYSE_W0194,The Geysers,USA,Vapor-Dominated,38.88855,-122.74879,Production,2481.5,261.96,1.0,0.04066,6.4429,26.328,3.2614
THEGEYSE_W0195,The Geysers,USA,Vapor-Dominated,38.74941,-122.74185,Production,2895.0,311.36,1.0,0.04509,7.7983,27.245,4.0501
THEGEYSE_W0196,The Geysers,USA,Vapor-Dominated,38.78412,-122.81288,Production,2075.9,220.22,1.0,0.05666,8.4159,23.058,2.3736
THEGEYSE_W0197,The Geysers,USA,Vapor-Dominated,38.77199,-122.70643,Production,1637.3,179.85,1.0,0.06042,111.4439,26.689,2.2068
THEGEYSE_W0198,The Geysers,USA,Vapor-Dominated,38.74458,-122.81569,Production,1992.3,226.81,1.0,0.05309,27.5846,32.951,3.5008
THEGEYSE_W0199,The Geysers,USA,Vapor-Dominated,38.75585,-122.73266,Production,2340.8,251.19,1.0,0.05876,14.333,42.408,5.0242
THEGEYSE_W0200,The Geysers,USA,Vapor-Dominated,38.76944,-122.78936,Production,2204.8,208.23,1.0,0.04407,2.1561,24.347,2.3598
THEGEYSE_W0201,The Geysers,USA,Vapor-Dominated,38.77507,-122.73906,Production,2603.5,233.88,1.0,0.05941,41.1157,26.653,2.9263
THEGEYSE_W0202,The Geysers,USA,Vapor-Dominated,38.77834,-122.75041,Production,2504.4,292.01,1.0,0.04969,7.5287,20.765,2.8853
THEGEYSE_W0203,The Geysers,USA,Vapor-Dominated,38.74769,-122.65123,Production,2238.4,229.11,1.0,0.05899,43.487,37.97,4.078
THEGEYSE_W0204,The Geysers,USA,Vapor-Dominated,38.77328,-122.69946,Production,2534.4,242.09,1.0,0.05368,20.0608,37.382,4.2581
THEGEYSE_W0205,The Geysers,USA,Vapor-Dominated,38.72471,-122.75075,Production,2258.7,255.72,1.0,0.04225,17.3318,21.191,2.5587
THEGEYSE_W0206,The Geysers,USA,Vapor-Dominated,38.69583,-122.78029,Production,2768.1,262.74,1.0,0.03434,7.7925,17.009,2.1136
THEGEYSE_W0207,The Geysers,USA,Vapor-Dominated,38.80731,-122.73968,Production,2537.9,279.35,1.0,0.04848,5.481,13.55,1.7966
THEGEYSE_W0208,The Geysers,USA,Vapor-Dominated,38.81485,-122.75669,Production,2311.7,204.71,1.0,0.03447,3.0769,36.416,3.4653
THEGEYSE_W0209,The Geysers,USA,Vapor-Dominated,38.86663,-122.62843,Production,2478.3,276.25,1.0,0.05413,4.5203,20.75,2.719
THEGEYSE_W0210,The Geysers,USA,Vapor-Dominated,38.68104,-122.7026,Production,2613.7,284.62,1.0,0.03694,2.8015,44.136,5.9691
THEGEYSE_W0211,The Geysers,USA,Vapor-Dominated,38.71852,-122.71517,Production,2460.9,229.83,1.11,0.05214,23.448,29.969,3.2295
THEGEYSE_W0212,The Geysers,USA,Vapor-Dominated,38.7954,-122.75958,Production,2320.2,207.34,1.0,0.05303,41.6518,37.888,3.6554
THEGEYSE_W0213,The Geysers,USA,Vapor-Dominated,38.69135,-122.6769,Production,2054.6,241.9,1.0,0.05264,17.8008,37.444,4.2615
THEGEYSE_W0214,The Geysers,USA,Vapor-Dominated,38.77726,-122.72572,Production,2230.3,226.03,1.0,0.0758,37.5782,38.19,4.0425
THEGEYSE_W0215,The Geysers,USA,Vapor-Dominated,38.8128,-122.73026,Production,2683.3,299.72,1.0,0.04652,17.5149,30.594,4.3694
THEGEYSE_W0216,The Geysers,USA,Vapor-Dominated,38.74866,-122.69688,Production,1778.3,215.26,1.0,0.05128,8.2932,24.605,2.4716
THEGEYSE_W0217,The Geysers,USA,Vapor-Dominated,38.82002,-122.70229,Production,2158.8,254.65,1.0,0.05656,27.0657,20.69,2.4871
THEGEYSE_W0218,The Geysers,USA,Vapor-Dominated,38.74624,-122.74723,Production,2522.5,278.65,1.0,0.04164,6.712,27.289,3.6089
THEGEYSE_W0219,The Geysers,USA,Vapor-Dominated,38.81296,-122.69312,Production,2283.4,222.64,1.0,0.04676,8.5475,27.623,2.877
THEGEYSE_W0220,The Geysers,USA,Vapor-Dominated,38.82147,-122.74969,Production,1907.2,187.94,1.0,0.0618,15.9193,38.023,3.2983
THEGEYSE_W0221,The Geysers,USA,Vapor-Dominated,38.62902,-122.73081,Production,2260.9,238.62,1.0,0.03624,9.135,31.106,3.4891
THEGEYSE_W0222,The Geysers,USA,Vapor-Dominated,38.83301,-122.60202,Production,2465.1,254.29,1.0,0.05707,25.3371,36.442,4.3741
THEGEYSE_W0223,The Geysers,USA,Vapor-Dominated,38.73888,-122.68395,Production,2079.8,232.47,1.0,0.05558,9.4456,15.424,1.6825
THEGEYSE_W0224,The Geysers,USA,Vapor-Dominated,38.71271,-122.78096,Production,1307.5,177.16,1.0,0.05101,25.0935,17.455,1.4198
THEGEYSE_W0225,The Geysers,USA,Vapor-Dominated,38.79327,-122.76914,Production,2701.7,261.33,1.0,0.04555,14.1478,43.689,5.3981
THEGEYSE_W0226,The Geysers,USA,Vapor-Dominated,38.78443,-122.73013,Production,2395.3,248.92,1.0,0.05176,13.922,34.362,4.0317
THEGEYSE_W0227,The Geysers,USA,Vapor-Dominated,38.70781,-122.85481,Production,2241.0,216.69,1.0,0.05494,14.9273,27.759,2.8083
THEGEYSE_W0228,The Geysers,USA,Vapor-Dominated,38.83196,-122.74379,Production,2156.9,233.35,1.0,0.04837,14.467,31.43,3.4423
THEGEYSE_W0229,The Geysers,USA,Vapor-Dominated,38.72053,-122.65787,Production,2164.0,243.18,1.0,0.06336,40.8401,25.835,2.9569
THEGEYSE_W0230,The Geysers,USA,Vapor-Dominated,38.76857,-122.78972,Production,2568.8,241.26,1.0,0.03295,3.5611,35.547,4.0344
THEGEYSE_W0231,The Geysers,USA,Vapor-Dominated,38.72096,-122.68428,Production,2394.6,245.32,1.0,0.05489,15.6409,29.029,3.3536
THEGEYSE_W0232,The Geysers,USA,Vapor-Dominated,38.71804,-122.81338,Production,2625.6,286.91,1.0,0.05702,11.5732,30.065,4.1004
THEGEYSE_W0233,The Geysers,USA,Vapor-Dominated,38.77484,-122.82216,Production,1500.3,186.42,1.0,0.03674,2.6396,22.443,1.9297
THEGEYSE_W0234,The Geysers,USA,Vapor-Dominated,38.76124,-122.75589,Production,2599.9,262.92,1.0,0.04655,6.5084,22.659,2.8178
THEGEYSE_W0235,The Geysers,USA,Vapor-Dominated,38.73946,-122.80288,Production,2493.5,281.22,1.0,0.03757,12.784,33.317,4.4489
THEGEYSE_W0236,The Geysers,USA,Vapor-Dominated,38.69962,-122.73076,Production,2816.5,266.55,1.0,0.03687,4.2621,42.596,5.3746
THEGEYSE_W0237,The Geysers,USA,Vapor-Dominated,38.7088,-122.75333,Production,2400.5,264.95,1.0,0.06969,10.8699,27.624,3.4634
THEGEYSE_W0238,The Geysers,USA,Vapor-Dominated,38.88122,-122.80816,Production,1906.5,243.79,1.0,0.05438,19.0138,23.58,2.706
THEGEYSE_W0239,The Geysers,USA,Vapor-Dominated,38.74793,-122.71561,Production,1964.0,236.81,1.0,0.05373,21.1523,44.723,4.9757
THEGEYSE_W0240,The Geysers,USA,Vapor-Dominated,38.76435,-122.74004,Production,2382.6,271.3,1.0,0.05223,6.6761,35.013,4.5013
THEGEYSE_W0241,The Geysers,USA,Vapor-Dominated,38.7565,-122.72671,Production,1690.8,204.08,1.0,0.04941,6.0358,34.677,3.2889
THEGEYSE_W0242,The Geysers,USA,Vapor-Dominated,38.74753,-122.67393,Production,2346.1,212.57,1.0,0.04361,3.0692,37.643,3.7305
THEGEYSE_W0243,The Geysers,USA,Vapor-Dominated,38.68149,-122.69537,Production,2318.1,268.02,1.0,0.06138,15.9421,23.831,3.0245
THEGEYSE_W0244,The Geysers,USA,Vapor-Dominated,38.78529,-122.71078,Production,2521.0,230.0,1.0,0.05096,11.3608,23.469,2.531
THEGEYSE_W0245,The Geysers,USA,Vapor-Dominated,38.77054,-122.69392,Production,2352.1,249.52,1.0,0.0574,15.4881,41.738,4.9099
THEGEYSE_W0246,The Geysers,USA,Vapor-Dominated,38.64979,-122.73005,Production,2632.0,269.18,1.0,0.04319,4.1183,37.312,4.757
THEGEYSE_W0247,The Geysers,USA,Vapor-Dominated,38.69107,-122.72402,Production,2664.3,300.27,1.0,0.03932,7.3517,39.537,5.6573
THEGEYSE_W0248,The Geysers,USA,Vapor-Dominated,38.81397,-122.79744,Production,2343.4,218.18,1.0,0.04387,4.3304,23.352,2.38
THEGEYSE_W0249,The Geysers,USA,Vapor-Dominated,38.81917,-122.75258,Production,2594.8,284.01,1.0,0.05621,24.4654,22.555,3.0435
THEGEYSE_W0250,The Geysers,USA,Vapor-Dominated,38.73848,-122.71387,Production,2659.7,317.97,1.0,0.04254,8.3429,31.413,4.7739
THEGEYSE_W0251,The Geysers,USA,Vapor-Dominated,38.87978,-122.5845,Production,2632.3,269.9,1.0,0.05688,29.0192,19.403,2.4809
THEGEYSE_W0252,The Geysers,USA,Vapor-Dominated,38.8133,-122.71892,Production,2299.9,283.05,1.0,0.05815,18.3639,34.175,4.595
THEGEYSE_W0253,The Geysers,USA,Vapor-Dominated,38.77972,-122.70656,Production,2219.8,247.73,1.0,0.06097,39.0757,31.197,3.6419
THEGEYSE_W0254,The Geysers,USA,Vapor-Dominated,38.82452,-122.71124,Production,2308.8,222.81,1.0,0.05019,15.949,22.329,2.3276
THEGEYSE_W0255,The Geysers,USA,Vapor-Dominated,38.67233,-122.68514,Production,2435.0,292.75,1.0,0.04758,12.0891,36.933,5.1454
THEGEYSE_W0256,The Geysers,USA,Vapor-Dominated,38.81418,-122.8083,Production,2064.5,239.58,1.0,0.05607,27.8699,35.84,4.0374
THEGEYSE_W0257,The Geysers,USA,Vapor-Dominated,38.70388,-122.68437,Production,2454.2,283.6,1.0,0.04054,3.2385,26.094,3.5157
THEGEYSE_W0258,The Geysers,USA,Vapor-Dominated,38.77221,-122.76741,Production,2586.3,249.62,1.0,0.06483,18.1948,25.4,2.9893
THEGEYSE_W0259,The Geysers,USA,Vapor-Dominated,38.73181,-122.78786,Production,2878.0,291.82,1.0,0.05986,15.6242,19.342,2.6856
THEGEYSE_W0260,The Geysers,USA,Vapor-Dominated,38.68769,-122.78648,Production,2348.6,267.73,1.0,0.06403,17.9717,33.863,4.2929
THEGEYSE_W0261,The Geysers,USA,Vapor-Dominated,38.74391,-122.73116,Production,2322.1,217.89,1.0,0.05916,9.3682,41.829,4.2571
THEGEYSE_W0262,The Geysers,USA,Vapor-Dominated,38.82057,-122.79741,Production,1969.4,246.05,1.0,0.06693,63.0862,25.65,2.9728
THEGEYSE_W0263,The Geysers,USA,Vapor-Dominated,38.83237,-122.68152,Production,2563.1,273.53,1.0,0.04676,11.5106,31.1,4.033
THEGEYSE_W0264,The Geysers,USA,Vapor-Dominated,38.80823,-122.79098,Production,2330.3,214.66,1.0,0.04957,15.7455,35.444,3.5497
THEGEYSE_W0265,The Geysers,USA,Vapor-Dominated,38.75816,-122.82033,Production,2998.7,250.38,1.0,0.04806,11.8922,27.28,3.2209
THEGEYSE_W0266,The Geysers,USA,Vapor-Dominated,38.79471,-122.75172,Production,2577.9,239.62,1.0,0.05584,9.4398,17.676,1.9915
THEGEYSE_W0267,The Geysers,USA,Vapor-Dominated,38.751,-122.72803,Production,2591.8,223.56,1.0,0.06381,21.443,30.427,3.183
THEGEYSE_W0268,The Geysers,USA,Vapor-Dominated,38.74184,-122.7381,Production,2897.8,309.37,1.0,0.05877,29.8776,36.855,5.4418
THEGEYSE_W0269,The Geysers,USA,Vapor-Dominated,38.76846,-122.66734,Production,2301.3,263.04,1.0,0.05808,16.2767,32.726,4.0716
THEGEYSE_W0270,The Geysers,USA,Vapor-Dominated,38.75252,-122.69702,Production,2499.8,234.09,1.0,0.05405,17.0727,16.31,1.7924
THEGEYSE_W0271,The Geysers,USA,Vapor-Dominated,38.75534,-122.66782,Production,2357.7,211.5,1.0,0.05748,18.3362,18.052,1.7792
THEGEYSE_W0272,The Geysers,USA,Vapor-Dominated,38.76343,-122.77061,Production,2519.8,243.4,1.0,0.05026,13.4658,32.322,3.703
THEGEYSE_W0273,The Geysers,USA,Vapor-Dominated,38.80744,-122.75275,Production,2251.1,213.35,1.0,0.06063,16.5393,33.972,3.38
THEGEYSE_W0274,The Geysers,USA,Vapor-Dominated,38.79837,-122.75568,Production,2901.8,276.02,1.0,0.05557,4.6151,29.08,3.8073
THEGEYSE_W0275,The Geysers,USA,Vapor-Dominated,38.80778,-122.78593,Production,2537.7,287.33,1.0,0.03897,6.8868,33.18,4.5325
THEGEYSE_W0276,The Geysers,USA,Vapor-Dominated,38.76915,-122.75542,Production,2177.9,210.54,1.0,0.04925,14.7729,24.677,2.4204
THEGEYSE_W0277,The Geysers,USA,Vapor-Dominated,38.83107,-122.63558,Production,2414.5,257.0,1.0,0.04325,5.0363,42.402,5.147
THEGEYSE_W0278,The Geysers,USA,Vapor-Dominated,38.79639,-122.69379,Production,2336.2,250.08,1.0,0.05051,5.6882,26.53,3.1283
THEGEYSE_W0279,The Geysers,USA,Vapor-Dominated,38.82292,-122.75173,Production,2424.5,226.95,1.0,0.05371,9.2402,21.408,2.276
THEGEYSE_W0280,The Geysers,USA,Vapor-Dominated,38.79403,-122.65207,Production,2152.1,234.25,1.0,0.07024,61.7308,34.834,3.8309
THEGEYSE_W0281,The Geysers,USA,Vapor-Dominated,38.74,-122.74318,Production,2693.6,288.13,1.0,0.0455,21.1299,22.581,3.0937
THEGEYSE_W0282,The Geysers,USA,Vapor-Dominated,38.74966,-122.72944,Production,2314.5,268.5,1.0,0.05515,16.7167,17.057,2.1689
THEGEYSE_W0283,The Geysers,USA,Vapor-Dominated,38.74976,-122.85028,Production,2304.8,258.03,1.0,0.03947,2.3896,16.59,2.0223
THEGEYSE_W0284,The Geysers,USA,Vapor-Dominated,38.80286,-122.66721,Production,2577.3,276.91,1.041,0.051,31.6308,17.629,2.316
THEGEYSE_W0285,The Geysers,USA,Vapor-Dominated,38.75785,-122.76397,Production,2633.6,283.49,1.0,0.0578,47.0849,37.072,4.9925
THEGEYSE_W0286,The Geysers,USA,Vapor-Dominated,38.72837,-122.7201,Production,2768.6,304.97,1.0,0.05411,18.4824,32.279,4.6949
THEGEYSE_W0287,The Geysers,USA,Vapor-Dominated,38.78078,-122.69489,Production,2380.4,259.11,1.0,0.04333,5.1001,27.02,3.3085
THEGEYSE_W0288,The Geysers,USA,Vapor-Dominated,38.7254,-122.69549,Production,2134.3,217.37,1.0,0.0621,33.7441,23.837,2.4197
THEGEYSE_W0289,The Geysers,USA,Vapor-Dominated,38.82241,-122.80163,Production,2864.1,288.93,1.0,0.03717,7.3083,31.532,4.3325
THEGEYSE_W0290,The Geysers,USA,Vapor-Dominated,38.79748,-122.81824,Production,2668.9,288.89,1.0,0.04371,7.6021,24.222,3.3277
THEGEYSE_W0291,The Geysers,USA,Vapor-Dominated,38.81784,-122.70938,Production,1871.2,226.14,1.0,0.05001,17.6755,29.698,3.1453
THEGEYSE_W0292,The Geysers,USA,Vapor-Dominated,38.83409,-122.80561,Production,2721.4,309.37,1.0,0.05836,13.5712,31.885,4.7081
THEGEYSE_W0293,The Geysers,USA,Vapor-Dominated,38.79247,-122.68775,Production,2180.3,218.01,1.0,0.0614,76.4963,33.614,3.4229
THEGEYSE_W0294,The Geysers,USA,Vapor-Dominated,38.79838,-122.845,Production,2461.3,303.66,1.0,0.03732,3.4878,31.833,4.6092
THEGEYSE_W0295,The Geysers,USA,Vapor-Dominated,38.87771,-122.76529,Production,2159.8,277.17,1.0,0.05815,50.0723,17.204,2.2623
THEGEYSE_W0296,The Geysers,USA,Vapor-Dominated,38.74288,-122.76427,Production,2538.2,257.56,1.0,0.05891,38.181,33.359,4.0587
THEGEYSE_W0297,The Geysers,USA,Vapor-Dominated,38.85771,-122.6973,Production,2504.3,260.76,1.0,0.05774,24.9585,21.673,2.6717
THEGEYSE_W0298,The Geysers,USA,Vapor-Dominated,38.79932,-122.75022,Production,2696.1,294.79,1.383,0.0377,4.157,31.07,4.3605
THEGEYSE_W0299,The Geysers,USA,Vapor-Dominated,38.72347,-122.70886,Production,2463.0,256.7,1.0,0.05788,22.1397,39.073,4.737
THEGEYSE_W0300,The Geysers,USA,Vapor-Dominated,38.75418,-122.74982,Production,2728.2,296.16,1.0,0.04997,12.5293,29.278,4.129
THEGEYSE_W0301,The Geysers,USA,Vapor-Dominated,38.75544,-122.75424,Production,2989.8,319.77,1.0,0.03935,3.7462,29.628,4.5294
THEGEYSE_W0302,The Geysers,USA,Vapor-Dominated,38.75564,-122.7576,Production,2110.8,205.91,1.0,0.0468,18.3729,23.537,2.254
THEGEYSE_W0303,The Geysers,USA,Vapor-Dominated,38.77843,-122.78242,Production,2203.7,229.13,1.0,0.0595,16.4245,20.191,2.1687
THEGEYSE_W0304,The Geysers,USA,Vapor-Dominated,38.77523,-122.82881,Production,2244.8,249.98,1.0,0.04075,6.4412,30.831,3.6339
THEGEYSE_W0305,The Geysers,USA,Vapor-Dominated,38.8041,-122.72156,Production,1983.0,211.67,1.0,0.05821,51.5832,32.994,3.2549
THEGEYSE_W0306,The Geysers,USA,Vapor-Dominated,38.84234,-122.7431,Production,2254.5,240.93,1.0,0.06649,27.9404,28.978,3.284
THEGEYSE_W0307,The Geysers,USA,Vapor-Dominated,38.87521,-122.6587,Production,2293.6,263.77,1.0,0.04643,11.7277,22.072,2.7542
THEGEYSE_W0308,The Geysers,USA,Vapor-Dominated,38.75056,-122.78186,Production,2392.2,245.98,1.0,0.04203,8.9231,29.746,3.4464
THEGEYSE_W0309,The Geysers,USA,Vapor-Dominated,38.8409,-122.76566,Production,2167.0,222.4,1.0,0.05247,18.2085,19.707,2.0501
THEGEYSE_W0310,The Geysers,USA,Vapor-Dominated,38.80043,-122.75539,Production,2298.4,221.56,1.0,0.05549,9.2304,21.662,2.2444
THEGEYSE_W0311,The Geysers,USA,Vapor-Dominated,38.67565,-122.76923,Production,2197.3,220.03,1.0,0.06381,38.825,20.698,2.1287
THEGEYSE_W0312,The Geysers,USA,Vapor-Dominated,38.74966,-122.71712,Production,2004.6,224.28,1.0,0.05254,23.8721,27.754,2.9134
THEGEYSE_W0313,The Geysers,USA,Vapor-Dominated,38.81841,-122.72923,Production,2390.4,254.94,1.0,0.04468,4.351,28.581,3.4398
THEGEYSE_W0314,The Geysers,USA,Vapor-Dominated,38.77772,-122.76121,Production,2407.4,248.47,1.0,0.06074,19.2991,20.902,2.4478
THEGEYSE_W0315,The Geysers,USA,Vapor-Dominated,38.7575,-122.67714,Production,2185.7,213.54,1.0,0.04438,5.9768,24.879,2.4776
THEGEYSE_W0316,The Geysers,USA,Vapor-Dominated,38.7849,-122.67521,Production,2603.1,246.56,1.0,0.05506,17.3428,26.464,3.0737
THEGEYSE_W0317,The Geysers,USA,Vapor-Dominated,38.82346,-122.76278,Production,2626.9,250.0,1.0,0.05444,6.5025,32.005,3.7726
THEGEYSE_W0318,The Geysers,USA,Vapor-Dominated,38.7498,-122.75148,Production,2885.4,314.05,1.0,0.05504,30.1621,34.184,5.1278
THEGEYSE_W0319,The Geysers,USA,Vapor-Dominated,38.78426,-122.88956,Production,2356.8,229.0,1.0,0.04049,7.4698,42.142,4.5237
THEGEYSE_W0320,The Geysers,USA,Vapor-Dominated,38.73255,-122.65263,Production,2194.5,242.73,1.0,0.05943,22.7197,36.252,4.1411
THEGEYSE_W0321,The Geysers,USA,Vapor-Dominated,38.75355,-122.79283,Production,2325.9,274.64,1.0,0.04065,11.0109,22.119,2.8807
THEGEYSE_W0322,The Geysers,USA,Vapor-Dominated,38.71158,-122.64064,Production,2347.1,267.68,1.0,0.04986,3.9188,24.514,3.107
THEGEYSE_W0323,The Geysers,USA,Vapor-Dominated,38.7932,-122.67638,Production,2107.0,207.95,1.0,0.06001,44.9072,41.057,3.9737
THEGEYSE_W0324,The Geysers,USA,Vapor-Dominated,38.85582,-122.70989,Production,2521.3,290.61,1.0,0.05062,7.2155,28.835,3.9864
THEGEYSE_W0325,The Geysers,USA,Vapor-Dominated,38.75932,-122.64562,Production,1846.2,211.56,1.0,0.05384,19.7903,24.787,2.4439
THEGEYSE_W0326,The Geysers,USA,Vapor-Dominated,38.71564,-122.80986,Production,2174.9,229.64,1.0,0.05567,21.7365,28.028,3.0177
THEGEYSE_W0327,The Geysers,USA,Vapor-Dominated,38.84001,-122.76316,Production,2658.7,254.1,1.0,0.05904,19.3665,22.845,2.7399
THEGEYSE_W0328,The Geysers,USA,Vapor-Dominated,38.65558,-122.77291,Production,2678.8,265.15,1.0,0.05079,40.7793,14.805,1.8576
THEGEYSE_W0329,The Geysers,USA,Vapor-Dominated,38.81051,-122.73215,Production,2103.2,255.97,1.0,0.05116,8.4343,19.06,2.3038
THEGEYSE_W0330,The Geysers,USA,Vapor-Dominated,38.71142,-122.77547,Production,2525.2,216.45,1.0,0.05263,18.1869,30.126,3.0442
THEGEYSE_W0331,The Geysers,USA,Vapor-Dominated,38.79587,-122.75664,Production,2025.4,223.83,1.0,0.05151,8.7544,20.629,2.1608
THEGEYSE_W0332,The Geysers,USA,Vapor-Dominated,38.79126,-122.70536,Production,1881.3,209.12,1.0,0.05428,6.0157,31.757,3.0922
THEGEYSE_W0333,The Geysers,USA,Vapor-Dominated,38.7917,-122.75243,Production,2499.4,267.02,1.0,0.06384,19.027,37.157,4.6973
THEGEYSE_W0334,The Geysers,USA,Vapor-Dominated,38.68244,-122.73282,Production,2430.4,281.5,1.0,0.05565,12.604,29.248,3.9098
THEGEYSE_W0335,The Geysers,USA,Vapor-Dominated,38.77352,-122.71101,Production,2455.2,248.31,1.0,0.06133,11.1826,35.385,4.141
THEGEYSE_W0336,The Geysers,USA,Vapor-Dominated,38.71534,-122.71138,Production,2635.0,257.02,1.0,0.05966,39.9636,20.302,2.4647
THEGEYSE_W0337,The Geysers,USA,Vapor-Dominated,38.77029,-122.77779,Production,2248.9,241.76,1.0,0.06467,20.1349,38.989,4.4347
THEGEYSE_W0338,The Geysers,USA,Vapor-Dominated,38.77303,-122.70302,Production,2016.0,192.98,1.0,0.04971,8.6924,35.099,3.1335
THEGEYSE_W0339,The Geysers,USA,Vapor-Dominated,38.77554,-122.74188,Production,1908.3,191.85,1.0,0.05229,14.0527,32.979,2.9254
THEGEYSE_W0340,The Geysers,USA,Vapor-Dominated,38.82234,-122.84636,Production,2467.0,244.44,1.0,0.04029,10.7763,38.75,4.4597
THEGEYSE_W0341,The Geysers,USA,Vapor-Dominated,38.77447,-122.78483,Production,1908.2,213.82,1.0,0.05966,14.9658,39.119,3.9013
THEGEYSE_W0342,The Geysers,USA,Vapor-Dominated,38.72807,-122.82156,Production,2274.2,266.74,1.0,0.05091,8.5534,27.755,3.5047
THEGEYSE_W0343,The Geysers,USA,Vapor-Dominated,38.72228,-122.82759,Production,2422.5,235.26,1.0,0.04827,9.7179,23.196,2.5628
THEGEYSE_W0344,The Geysers,USA,Vapor-Dominated,38.72989,-122.77762,Production,2540.1,235.05,1.0,0.05361,7.529,22.901,2.5277
THEGEYSE_W0345,The Geysers,USA,Vapor-Dominated,38.74099,-122.67347,Production,2332.7,235.5,1.0,0.04716,20.3448,20.514,2.269
THEGEYSE_W0346,The Geysers,USA,Vapor-Dominated,38.89408,-122.77088,Production,2533.0,244.53,1.0,0.05841,22.2731,24.458,2.8159
THEGEYSE_W0347,The Geysers,USA,Vapor-Dominated,38.73238,-122.77385,Production,2332.7,247.89,1.0,0.05889,27.6718,30.484,3.561
THEGEYSE_W0348,The Geysers,USA,Vapor-Dominated,38.81678,-122.65091,Production,2617.1,250.47,1.0,0.05638,48.0193,32.646,3.8558
THEGEYSE_W0349,The Geysers,USA,Vapor-Dominated,38.79419,-122.78939,Production,2346.4,240.97,1.0,0.056,7.7494,33.357,3.7809
THEGEYSE_W0350,The Geysers,USA,Vapor-Dominated,38.72646,-122.64443,Production,2710.2,240.18,1.0,0.04564,12.4525,27.643,3.1222
THEGEYSE_W0351,The Geysers,USA,Vapor-Dominated,38.69657,-122.68706,Production,2436.3,231.77,1.0,0.06431,84.8593,31.707,3.4475
THEGEYSE_W0352,The Geysers,USA,Vapor-Dominated,38.81193,-122.68709,Production,2816.1,264.28,1.0,0.06379,29.7116,40.663,5.0844
THEGEYSE_W0353,The Geysers,USA,Vapor-Dominated,38.73477,-122.68136,Production,2540.0,295.54,1.0,0.05979,59.3321,13.061,1.838
THEGEYSE_W0354,The Geysers,USA,Vapor-Dominated,38.73419,-122.67223,Production,2527.9,258.99,1.0,0.06279,16.4664,35.381,4.3302
THEGEYSE_W0355,The Geysers,USA,Vapor-Dominated,38.70193,-122.66483,Production,2201.9,212.42,1.241,0.05248,8.4164,24.964,2.4722
THEGEYSE_W0356,The Geysers,USA,Vapor-Dominated,38.84385,-122.7231,Production,2188.4,210.49,1.0,0.06131,23.939,48.541,4.7598
THEGEYSE_W0357,The Geysers,USA,Vapor-Dominated,38.79083,-122.79129,Production,2265.5,236.73,1.0,0.04395,6.3314,30.566,3.3994
THEGEYSE_W0358,The Geysers,USA,Vapor-Dominated,38.8843,-122.79074,Production,2551.7,279.86,1.0,0.05549,39.3624,23.181,3.0796
THEGEYSE_W0359,The Geysers,USA,Vapor-Dominated,38.78981,-122.7852,Production,2710.9,262.35,1.0,0.03983,6.2515,16.021,1.9878
